params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",2.205465569556395,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",2.2823252295980296,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",1.450800177013889,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",1.2736254533336933,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",2.3471983666762526,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",2.695136524638258,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",2.501356695410834,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",2.353200619901372,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",2.4648611480869818,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",2.3395257648712118,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",2.412828925909764,100,0.0008320701081391254,0.0,0.0,0.03225806451612903,0.004027654383492187
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",2.362403228564858,100,0.00022727272727272727,0.0,0.0,0.022727272727272728,0.0022613350843332276
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",1.358827688222732,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",1.334532350000984,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",2.4334602168244714,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",2.410287612374759,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",2.445768679465516,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",2.3863237345003085,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",2.7192209976603863,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",2.642423750896967,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",2.4154763772794468,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",2.5191226174083567,100,0.001387401305404265,0.0,0.0,0.024390243902439025,0.004765946099205929
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",6.142952853291774,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",6.115627121213947,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",5.9758203202823665,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",6.425712860132535,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",6.6100591163055356,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",7.574291018658755,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",6.29146754068762,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",6.076790899650348,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",6.220898927514213,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",6.784923490841663,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",4.096860823678924,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",3.6315074217145593,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",3.75611641310536,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",4.11534890609272,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",4.461139624145119,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",4.295377714933522,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",4.065533942068498,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",5.606587245476362,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",5.625293245437547,100,0.0,0.0,0.0,0.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.556034253253358,100,0.0,0.0,0.0,0.0,0.0
